Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2022-02-11,133.1022491455078,137.9334029746626,132.22749846188867,137.38180608982287,39958000
2022-02-14,134.3348388671875,135.10203810058192,132.08528518005716,132.08528518005716,34302000
2022-02-15,135.40780639648438,136.8946223837062,134.6277210675767,136.36134149082847,26680000
2022-02-16,136.52735900878906,136.87229227854368,133.7380821222295,135.44544584622847,25022000
2022-02-17,131.3740692138672,135.90835577846806,131.3140998808297,135.04550824241358,38950000
2022-02-18,129.25685119628906,132.89162828166567,129.05216896587058,132.293916239701,45620000
2022-02-22,128.6725311279297,131.01871597493778,127.09649469482315,128.69680623013534,44990000
2022-02-23,126.46658325195312,130.89035389025435,126.40661391799688,130.49139522919555,32786000
2022-02-24,131.5247344970703,131.8310242930199,123.85524617381691,123.85524617381691,54456000
2022-02-25,133.27772521972656,134.08258496199525,130.5935183573774,132.37820011756196,36406000
2022-02-28,133.8699493408203,134.5583337933557,131.427102602085,131.88058572904305,38864000
2022-03-01,132.88319396972656,135.0579106140199,132.04761612674722,133.69301448970344,26496000
2022-03-02,133.3887176513672,134.07363858013736,131.90190155372292,133.4447243246417,23520000
2022-03-03,132.72262573242188,135.24029431326773,131.8562994539406,134.81456495195397,24604000
2022-03-04,130.74713134765625,132.6750434625872,129.19192148220066,131.75916874799498,30430000
2022-03-07,125.2677230834961,130.57714191731998,125.18495329978524,130.3323188037654,45112000
2022-03-08,125.98734283447266,130.09640705754634,124.56991120175218,125.1403534553541,40428000
2022-03-09,132.24732971191406,132.56006261647792,128.75876292905036,130.0964043089668,37026000
2022-03-10,131.26553344726562,132.10062719921083,129.76186860445603,130.1122619277312,27102000
2022-03-11,128.72903442382812,132.61953964393146,128.49213662745805,132.31523116771578,31526000
2022-03-14,124.8439712524414,129.26278859105312,124.17391792288964,129.10518948279775,38812000
2022-03-15,128.0624237060547,128.713162774351,124.61548797628525,125.85995365691173,30920000
2022-03-16,132.1090850830078,132.1611139748442,127.60303518238473,129.58397474034425,35576000
2022-03-17,132.66262817382812,132.90200635942412,131.02315909036002,131.9786905006967,28264000
2022-03-18,134.92906188964844,135.0465201210338,131.09604557963877,132.25179767226226,44566000
2022-03-21,134.90525817871094,135.84542305630865,132.9139133143383,134.96670973028958,26832000
2022-03-22,138.63865661621094,139.81027445788428,134.90526665885673,134.90526665885673,35496000
2022-03-23,137.06016540527344,138.36162868482575,136.62354624695533,137.48341434965386,25154000
2022-03-24,140.32769775390625,140.37428175630868,136.53978312219112,137.97653660408002,26396000
2022-03-25,140.4278106689453,140.78662849171081,138.50932109177913,140.6686711405159,24126000
2022-03-28,140.21221923828125,140.75440862104264,138.5826564041628,139.66208940065627,35050000
2022-03-29,141.25299072265625,142.52967985366587,140.79009997554334,141.3937560937845,34318000
2022-03-30,140.6909637451172,141.46608819585558,140.3554379628545,141.20787975036384,19884000
2022-03-31,137.84519958496094,140.85897258818176,137.80257825062185,140.80444813456486,37524000
2022-04-01,138.91868591308594,139.23636461681514,137.09188211987873,138.27390583221185,25942000
2022-04-04,141.71487426757812,142.4488747295106,139.07726712649293,139.12484935301754,25942000
2022-04-05,139.3553009033203,141.73370131663094,139.14863735319742,141.61327865957014,21418000
2022-04-06,135.34783935546875,138.13561937873442,134.3258953417317,137.53048114777272,32468000
2022-04-07,134.69415283203125,135.95893878121728,133.0477410449295,134.81457550647184,26234000
2022-04-08,132.11599731445312,134.4775488545769,131.7968213100517,134.39180707525873,25142000
2022-04-11,127.69123840332031,130.9315035311139,127.53760194851499,130.66487062485646,36884000
2022-04-12,126.59197998046875,130.4433348003117,125.67461550166297,130.4433348003117,32710000
2022-04-13,128.75233459472656,129.18846977250948,126.618257834774,126.87498409735159,27928000
2022-04-14,125.61613464355469,129.33268319605867,125.48826307957773,129.33268319605867,31598000
2022-04-18,126.55431365966797,127.0855981275949,125.07295002814799,125.88376118192888,20808000
2022-04-19,128.86631774902344,129.18745998099084,125.88326290264443,126.56918205499946,26490000
2022-04-20,126.91461944580078,130.24410511069215,126.3793722886123,129.7415575029072,31696000
2022-04-21,123.71746826171875,128.95502227336507,123.43199758034922,128.11398446155997,36446000
2022-04-22,118.58399200439453,124.2998111661898,117.87974172587664,123.9013440203295,56884000
2022-04-25,121.99226379394531,122.19397402288331,117.46937340165847,118.05418408752932,46128000
2022-04-26,117.6071548461914,121.43322887611035,117.46937661496328,121.21962308439458,73054000
2022-04-27,113.2899398803711,116.2115281359682,111.74563485499026,113.46339722510035,91820000
2022-04-28,117.48077392578125,118.59786733984906,113.11201138291597,115.39179910794181,48884000
2022-04-29,113.10655975341797,116.88356939125211,112.81415439821426,115.70848796251151,42676000
2022-05-02,115.55831909179688,115.71938932068893,111.61032511577044,112.4082500446914,35534000
2022-05-03,116.30271911621094,117.40098229604361,115.01464126005,115.40715683615127,24968000
2022-05-04,121.18641662597656,121.7746984397327,114.10421172565688,116.0028802952593,49916000
2022-05-05,115.48150634765625,119.97516100768799,113.99469020299561,119.14750092797412,45840000
2022-05-06,114.72917175292969,116.5381358862753,113.01339074570949,114.17211482737774,39710000
2022-05-09,111.52210235595703,114.06555074428341,111.01609125808115,112.25460544901141,40802000
2022-05-10,113.38953399658203,115.22823299896139,111.90817053173647,114.49225882118422,39900000
2022-05-11,112.60401916503906,115.34174426145016,112.24123869560488,112.24123869560488,37534000
2022-05-12,111.85218048095703,113.29042361789074,108.85921908657511,110.3985706744424,53836000
2022-05-13,115.03050231933594,116.83896736441086,112.60650078179894,113.52633818857002,35038000
2022-05-16,113.43910217285156,115.1489390261491,112.8884884094621,113.94511327209501,25990000
2022-05-17,115.44928741455078,115.87253633398905,113.86037975364924,115.81355766184248,23054000
2022-05-18,110.91597747802734,114.38571397191099,110.57499924968252,113.98922818748704,35126000
2022-05-19,109.41380310058594,112.01672181932308,109.03317553495751,110.45209689987173,34144000
2022-05-20,107.95076751708984,111.19748304933411,104.86661954709218,110.96702082393216,48962000
2022-05-23,110.50809478759766,111.1617983492407,107.78523742789535,108.6243014393132,37184000
2022-05-24,105.03860473632812,105.5228136697581,100.98901060230938,104.8423469431348,76780000
2022-05-25,104.87504577636719,105.56393689303482,102.94367020306227,104.0627448772428,40258000
2022-05-26,106.84507751464844,107.6945397193801,104.30013932618309,104.74816998923528,37948000
2022-05-27,111.32931518554688,111.33080496604357,108.17924616749293,108.52072351941294,37914000
2022-05-31,112.76211547851562,114.71777381462744,111.0934100457265,111.75553808376368,50012000
2022-06-01,112.89096069335938,116.07225439334378,112.25460515544829,113.84550156256307,36606000
2022-06-02,116.58868408203125,116.86324988341372,111.95378769453289,112.9980255582533,37992000
2022-06-03,113.53426361083984,115.2991165371884,112.52075159132542,115.04239030742981,26136000
2022-06-06,115.79373168945312,118.29802241385896,115.14300011660191,115.6787463489471,33542000
2022-06-07,116.11984252929688,116.65658702589174,114.0407818998257,114.46551304706918,31590000
2022-06-08,116.16395568847656,117.52836028330441,115.57517473426661,115.73525430628604,26108000
2022-06-09,113.82617950439453,117.25923874880715,113.76720083398786,115.3050626696795,25798000
2022-06-10,110.18447875976562,112.28336793856525,109.3959688716571,111.45669849147991,41452000
2022-06-13,105.45738983154297,107.83529887701552,105.18629514776413,105.84792407779678,47252000
2022-06-14,105.77752685546875,106.9759000194202,104.87007676408311,105.59861710629376,33706000
2022-06-15,108.79975128173828,110.44416645951732,106.7231636370719,107.59096455911155,39698000
2022-06-16,105.1015396118164,107.69355345483342,104.21391025532901,106.27860230897124,51684000
2022-06-17,106.2017822265625,107.74410579485648,104.12271420584322,105.10153777233351,51376000
